customerID,tenure,Contract,PaperlessBilling,PaymentMethod
7169-YWAMK,72,Two year,No,Bank transfer (automatic)
3640-PHQXK,31,Month-to-month,Yes,Electronic check
6877-LGWXO,18,Month-to-month,No,Electronic check
6859-RKMZJ,11,Month-to-month,Yes,Bank transfer (automatic)
2729-VNVAP,33,Two year,No,Credit card (automatic)
2957-JIRMN,62,One year,No,Electronic check
2049-BAFNW,1,Month-to-month,No,Mailed check
3842-QTGDL,16,Month-to-month,No,Bank transfer (automatic)
7163-OCEQI,22,One year,Yes,Mailed check
9782-LGXMC,49,Month-to-month,No,Bank transfer (automatic)
5975-BAICR,36,One year,Yes,Credit card (automatic)
8019-ENHXU,42,Month-to-month,Yes,Electronic check
5167-GBFRE,4,Month-to-month,Yes,Bank transfer (automatic)
9033-EOXWV,12,One year,No,Mailed check
4673-KKSLS,31,Month-to-month,No,Electronic check
4853-OITSN,5,Month-to-month,Yes,Electronic check
9800-OUIGR,66,Two year,No,Credit card (automatic)
1324-NLTJE,15,Month-to-month,No,Credit card (automatic)
2324-EFHVG,64,Two year,Yes,Bank transfer (automatic)
7094-MSZAO,10,Month-to-month,Yes,Credit card (automatic)
1522-VVDMG,7,Month-to-month,Yes,Electronic check
6907-CQGPN,29,Month-to-month,No,Electronic check
0780-XNZFN,57,Two year,No,Bank transfer (automatic)
0239-OXEXL,46,Month-to-month,No,Mailed check
2675-IJRGJ,53,Two year,No,Bank transfer (automatic)
7049-GKVZY,17,One year,No,Credit card (automatic)
8577-QSOCG,38,Two year,Yes,Mailed check
3721-CNZHX,15,One year,No,Mailed check
0212-ISBBF,22,Month-to-month,Yes,Electronic check
9185-TQCVP,14,Month-to-month,Yes,Electronic check
3585-YNADK,57,One year,No,Bank transfer (automatic)
5271-DBYSJ,11,Month-to-month,Yes,Credit card (automatic)
1099-GODLO,1,Two year,No,Mailed check
6828-HMKWP,12,Two year,No,Bank transfer (automatic)
5567-WSELE,3,Month-to-month,Yes,Electronic check
1472-TNCWL,36,Month-to-month,Yes,Electronic check
8063-RJYNF,16,Month-to-month,Yes,Electronic check
0687-ZVTHB,65,One year,No,Credit card (automatic)
2080-GKCWQ,2,Month-to-month,No,Electronic check
9661-ACXBS,42,Month-to-month,Yes,Electronic check
2193-SFWQW,72,Two year,No,Bank transfer (automatic)
5656-JAMLX,62,Two year,No,Bank transfer (automatic)
3462-BJQQA,6,Month-to-month,Yes,Electronic check
0442-TDYUO,48,Two year,Yes,Mailed check
6733-LRIZX,35,Two year,Yes,Electronic check
9503-XJUME,52,One year,No,Credit card (automatic)
4367-NHWMM,1,Month-to-month,Yes,Mailed check
3727-RJMEO,6,Month-to-month,Yes,Electronic check
3779-OSWCF,71,Two year,No,Credit card (automatic)
6736-DHUQI,67,One year,No,Bank transfer (automatic)
3915-ODIYG,60,One year,Yes,Electronic check
1360-RCYRT,23,Month-to-month,Yes,Bank transfer (automatic)
2724-FJDYW,39,One year,No,Bank transfer (automatic)
4451-RWASJ,15,One year,Yes,Mailed check
6646-VRFOL,53,Month-to-month,Yes,Electronic check
3460-TJBWI,24,Two year,No,Mailed check
5917-HBSDW,37,Month-to-month,No,Electronic check
5685-IIXLY,5,Month-to-month,Yes,Electronic check
5671-UUNXD,50,One year,Yes,Electronic check
0956-ACVZC,54,One year,Yes,Credit card (automatic)
2325-NBPZG,3,Month-to-month,Yes,Electronic check
4250-ZBWLV,68,One year,No,Electronic check
4482-FTFFX,5,Month-to-month,No,Electronic check
8859-DZTGQ,33,Two year,No,Mailed check
0440-MOGPM,41,One year,Yes,Electronic check
0020-JDNXP,34,One year,No,Mailed check
3752-CQSJI,13,Month-to-month,Yes,Mailed check
5025-GOOKI,20,Month-to-month,Yes,Credit card (automatic)
4698-KVLLG,51,Two year,No,Credit card (automatic)
5095-AESKG,3,Month-to-month,Yes,Credit card (automatic)
2887-JPYLU,41,Month-to-month,No,Bank transfer (automatic)
4770-QAZXN,13,Month-to-month,No,Credit card (automatic)
4896-CPRPF,35,Two year,No,Bank transfer (automatic)
1871-MOWRM,12,Month-to-month,No,Bank transfer (automatic)
9714-EDSUC,4,Month-to-month,Yes,Mailed check
2027-OAQQC,43,Month-to-month,Yes,Bank transfer (automatic)
0282-NVSJS,12,Month-to-month,Yes,Mailed check
9090-SGQXL,68,Month-to-month,Yes,Electronic check
6595-YGXIT,25,Month-to-month,Yes,Electronic check
7353-YOWFP,7,One year,No,Mailed check
9835-ZIITK,66,One year,Yes,Electronic check
8008-ESFLK,53,One year,No,Electronic check
7537-CBQUZ,63,Month-to-month,Yes,Bank transfer (automatic)
1555-DJEQW,70,Two year,Yes,Bank transfer (automatic)
5649-TJHOV,27,Month-to-month,No,Bank transfer (automatic)
0519-XUZJU,1,Month-to-month,No,Mailed check
3363-EWLGO,5,Month-to-month,No,Mailed check
4750-UKWJK,37,One year,No,Mailed check
6338-AVWCY,3,Month-to-month,Yes,Mailed check
1689-YQBYY,12,Month-to-month,Yes,Electronic check
4487-ZYJZK,38,One year,No,Credit card (automatic)
2959-FENLU,9,Month-to-month,Yes,Credit card (automatic)
0708-LGSMF,13,Month-to-month,Yes,Electronic check
9253-QXKBE,29,Month-to-month,Yes,Electronic check
7634-HLQJR,47,Two year,No,Credit card (automatic)
0487-RPVUM,61,Month-to-month,No,Bank transfer (automatic)
4079-ULGFR,16,Month-to-month,No,Mailed check
2516-XSJKX,41,Two year,No,Electronic check
0057-QBUQH,43,Two year,Yes,Electronic check
9445-SZLCH,36,Month-to-month,Yes,Bank transfer (automatic)
6599-SFQVE,6,Month-to-month,Yes,Electronic check
8331-ZXFOE,58,One year,Yes,Credit card (automatic)
4003-FUSHP,19,Month-to-month,Yes,Credit card (automatic)
0356-ERHVT,11,Month-to-month,Yes,Bank transfer (automatic)
7325-ENZFI,39,One year,Yes,Bank transfer (automatic)
4884-ZTHVF,8,Month-to-month,Yes,Electronic check
3920-HIHMQ,26,Month-to-month,Yes,Mailed check
3055-OYMSE,53,Month-to-month,Yes,Credit card (automatic)
0613-WUXUM,70,Two year,Yes,Mailed check
7568-PODML,1,Month-to-month,Yes,Mailed check
4458-KVRBJ,59,Two year,No,Mailed check
5349-IECLD,2,Month-to-month,No,Electronic check
1397-XKKWR,7,One year,No,Mailed check
3945-GFWQL,12,Month-to-month,Yes,Electronic check
8097-OMULG,59,One year,No,Credit card (automatic)
6013-BHCAW,61,Two year,Yes,Bank transfer (automatic)
0401-WDBXM,72,Two year,Yes,Bank transfer (automatic)
3387-PLKUI,13,Month-to-month,No,Mailed check
6096-EGVTU,64,One year,No,Mailed check
3797-VTIDR,1,Month-to-month,Yes,Electronic check
5081-NWSUP,10,One year,No,Mailed check
2580-ATZSQ,65,One year,No,Bank transfer (automatic)
8085-MSNLK,62,Two year,No,Mailed check
9691-HKOVS,55,One year,Yes,Electronic check
9881-VCZEP,25,Month-to-month,No,Electronic check
9526-BIHHD,1,Month-to-month,No,Mailed check
8757-TFHHJ,1,Month-to-month,Yes,Credit card (automatic)
4523-WXCEF,59,Month-to-month,No,Electronic check
1468-DEFNC,64,Two year,Yes,Bank transfer (automatic)
5119-KEPFY,36,Month-to-month,Yes,Bank transfer (automatic)
8364-TRMMK,3,Month-to-month,Yes,Mailed check
0916-KNFAJ,61,Two year,Yes,Mailed check
8319-QBEHW,26,One year,Yes,Bank transfer (automatic)
3063-QFSZL,1,Month-to-month,Yes,Electronic check
8775-LHDJH,1,Month-to-month,Yes,Electronic check
9625-QNLUX,68,Two year,Yes,Credit card (automatic)
3097-NQYSN,2,Month-to-month,Yes,Mailed check
4024-CSNBY,72,Two year,Yes,Bank transfer (automatic)
7110-BDTWG,71,Two year,Yes,Electronic check
7493-GVFIO,57,Two year,No,Credit card (automatic)
0690-SRQID,4,Month-to-month,Yes,Mailed check
9605-WGJVW,1,Month-to-month,Yes,Electronic check
9114-DPSIA,72,Two year,No,Credit card (automatic)
4700-UBQMV,21,One year,Yes,Bank transfer (automatic)
7711-GQBZC,71,Two year,No,Bank transfer (automatic)
3565-UNOCC,29,Month-to-month,Yes,Bank transfer (automatic)
4627-MIHJH,69,Two year,No,Credit card (automatic)
9795-NREXC,64,Two year,Yes,Credit card (automatic)
8573-CGOCC,16,Month-to-month,No,Credit card (automatic)
7356-AYNJP,4,One year,No,Electronic check
9249-FXSCK,52,One year,Yes,Credit card (automatic)
5493-SDRDQ,2,Month-to-month,Yes,Mailed check
6286-SUUWT,1,Month-to-month,No,Mailed check
4819-HJPIW,18,Month-to-month,No,Mailed check
8654-DHAOW,2,Month-to-month,No,Mailed check
5438-QMDDL,19,Month-to-month,Yes,Mailed check
9812-GHVRI,40,Month-to-month,No,Bank transfer (automatic)
5553-AOINX,66,One year,Yes,Electronic check
1228-ZLNBX,21,Month-to-month,No,Mailed check
4226-KKDON,8,Month-to-month,Yes,Electronic check
3831-YCPUO,72,Two year,Yes,Credit card (automatic)
7445-WMRBW,48,One year,Yes,Bank transfer (automatic)
3308-DGHKL,69,Two year,Yes,Bank transfer (automatic)
9924-JPRMC,72,Two year,Yes,Electronic check
0080-EMYVY,14,One year,No,Credit card (automatic)
6218-KNUBD,6,Month-to-month,No,Electronic check
7337-CINUD,8,Two year,No,Bank transfer (automatic)
7609-NRNCA,17,One year,No,Mailed check
0623-EJQEG,65,One year,No,Electronic check
7153-CHRBV,57,One year,Yes,Mailed check
0871-URUWO,13,Month-to-month,Yes,Credit card (automatic)
9190-MFJLN,19,Month-to-month,Yes,Credit card (automatic)
6198-PNNSZ,56,One year,No,Bank transfer (automatic)
3317-VLGQT,14,Month-to-month,Yes,Electronic check
4132-POCZS,52,Month-to-month,Yes,Electronic check
5614-DNZCE,58,Two year,Yes,Credit card (automatic)
1095-JUDTC,47,Month-to-month,Yes,Electronic check
3896-RCYYE,67,Month-to-month,Yes,Credit card (automatic)
9638-JIQYA,2,Month-to-month,Yes,Credit card (automatic)
3258-SANFR,6,Month-to-month,No,Credit card (automatic)
3726-TBHQT,71,Two year,Yes,Bank transfer (automatic)
3190-ITQXP,46,Two year,No,Bank transfer (automatic)
0870-VEMYL,5,Month-to-month,No,Credit card (automatic)
4833-QTJNO,67,Month-to-month,No,Bank transfer (automatic)
3039-MJSLN,3,Month-to-month,No,Bank transfer (automatic)
0178-CIIKR,3,Month-to-month,No,Mailed check
5385-SUIRI,52,Month-to-month,Yes,Electronic check
3982-XWFZQ,42,Month-to-month,Yes,Electronic check
5774-QPLTF,50,One year,Yes,Mailed check
2322-VCZHZ,23,Month-to-month,Yes,Electronic check
5010-IPEAQ,67,Two year,No,Credit card (automatic)
4009-ALQFH,25,Month-to-month,Yes,Electronic check
6383-ZTSIW,39,One year,No,Mailed check
8990-YOZLV,69,Two year,Yes,Mailed check
3069-SSVSN,1,One year,No,Mailed check
5222-IMUKT,32,Month-to-month,No,Electronic check
3627-FCRDW,9,Month-to-month,No,Electronic check
7562-GSUHK,16,Month-to-month,Yes,Credit card (automatic)
6685-XSHHU,60,Two year,Yes,Bank transfer (automatic)
8901-UPRHR,72,Two year,Yes,Bank transfer (automatic)
4903-UYAVB,5,Month-to-month,No,Mailed check
0118-JPNOY,26,Month-to-month,Yes,Credit card (automatic)
6776-TLWOI,3,Month-to-month,No,Mailed check
3845-FXCYS,2,Month-to-month,Yes,Electronic check
5857-XRECV,2,One year,No,Bank transfer (automatic)
0725-CXOTM,36,One year,Yes,Credit card (automatic)
4343-EJVQB,7,Month-to-month,No,Mailed check
9000-PLFUZ,60,Two year,Yes,Credit card (automatic)
3427-GGZZI,19,Month-to-month,Yes,Electronic check
7779-ORAEL,45,Two year,No,Credit card (automatic)
0644-OQMDK,4,Month-to-month,Yes,Electronic check
4077-CROMM,31,Month-to-month,Yes,Electronic check
3154-CFSZG,47,Month-to-month,No,Electronic check
2868-MZAGQ,1,Month-to-month,Yes,Electronic check
4847-QNOKA,1,Month-to-month,Yes,Bank transfer (automatic)
2220-IAHLS,1,Month-to-month,No,Credit card (automatic)
1658-XUHBX,59,Month-to-month,Yes,Credit card (automatic)
6379-RXJRQ,10,Month-to-month,Yes,Electronic check
2378-HTWFW,35,Month-to-month,No,Credit card (automatic)
8650-RHRKE,4,Month-to-month,Yes,Electronic check
4377-VDHYI,32,One year,Yes,Electronic check
0475-RIJEP,43,Month-to-month,Yes,Electronic check
1260-TTRXI,4,Month-to-month,No,Electronic check
3719-TDVQB,54,Two year,Yes,Mailed check
6328-ZPBGN,11,Month-to-month,Yes,Bank transfer (automatic)
0201-MIBOL,66,Two year,Yes,Bank transfer (automatic)
4937-QPZPO,61,One year,Yes,Electronic check
2925-VDZHY,72,Two year,No,Credit card (automatic)
6981-TDRFT,44,One year,Yes,Electronic check
3413-CSSTH,41,Month-to-month,Yes,Bank transfer (automatic)
8033-VCZGH,50,One year,Yes,Electronic check
4789-KWMXN,47,One year,Yes,Credit card (automatic)
0224-NIJLP,8,Two year,No,Mailed check
7542-CYDDM,18,Month-to-month,No,Mailed check
4718-WXBGI,72,Two year,Yes,Credit card (automatic)
2867-UIMSS,1,Month-to-month,No,Electronic check
8495-PRWFH,42,Month-to-month,No,Electronic check
0439-IFYUN,18,Month-to-month,Yes,Electronic check
5716-LIBJC,13,One year,Yes,Credit card (automatic)
2868-LLSKM,68,One year,Yes,Bank transfer (automatic)
8111-RKSPX,4,Month-to-month,Yes,Bank transfer (automatic)
2988-QRAJY,69,Two year,Yes,Credit card (automatic)
1585-MQSSU,17,Month-to-month,No,Mailed check
0071-NDAFP,25,Two year,No,Credit card (automatic)
2856-NNASM,43,Month-to-month,Yes,Mailed check
7328-ZJAJO,59,Two year,No,Credit card (automatic)
6458-CYIDZ,5,Month-to-month,No,Electronic check
8559-CIZFV,21,One year,No,Mailed check
1090-PYKCI,69,One year,Yes,Credit card (automatic)
3058-WQDRE,13,Month-to-month,Yes,Bank transfer (automatic)
7547-EKNFS,42,Month-to-month,Yes,Bank transfer (automatic)
2279-AXJJK,52,Month-to-month,Yes,Credit card (automatic)
6769-DYBQN,46,Month-to-month,No,Electronic check
0909-SELIE,61,Two year,Yes,Bank transfer (automatic)
3417-TSCIC,29,One year,Yes,Mailed check
1042-HFUCW,25,One year,Yes,Credit card (automatic)
4439-JMPMT,5,Month-to-month,Yes,Electronic check
6537-OTKMY,15,One year,No,Electronic check
8999-EXMNO,19,Two year,No,Mailed check
6725-TPKJO,44,Two year,No,Mailed check
2446-BEGGB,6,Month-to-month,Yes,Electronic check
7162-WPHPM,58,Two year,No,Credit card (automatic)
1599-MMYRQ,62,One year,Yes,Credit card (automatic)
8821-KVZKQ,70,One year,Yes,Bank transfer (automatic)
1496-GGSUK,1,Month-to-month,Yes,Mailed check
6434-TTGJP,10,Two year,No,Credit card (automatic)
0042-JVWOJ,26,One year,Yes,Bank transfer (automatic)
0130-SXOUN,66,Month-to-month,No,Credit card (automatic)
2575-GFSOE,7,Month-to-month,Yes,Electronic check
2330-PQGDQ,51,One year,No,Bank transfer (automatic)
1452-UZOSF,72,Two year,Yes,Credit card (automatic)
2097-YVPKN,65,Two year,No,Mailed check
2842-JTCCU,2,Month-to-month,No,Bank transfer (automatic)
8597-CTXVJ,70,One year,No,Bank transfer (automatic)
6631-HMANX,72,Two year,Yes,Credit card (automatic)
9962-BFPDU,1,Month-to-month,No,Mailed check
3296-SILRA,1,Month-to-month,Yes,Mailed check
9681-OXGVC,5,Month-to-month,Yes,Electronic check
6394-HHHZM,3,Month-to-month,No,Mailed check
5995-LFTLE,58,Two year,Yes,Credit card (automatic)
5180-UCIIQ,22,Month-to-month,No,Mailed check
1932-UEDCX,33,Month-to-month,Yes,Bank transfer (automatic)
7153-OANIO,1,Month-to-month,No,Electronic check
5188-HGMLP,54,Month-to-month,No,Bank transfer (automatic)
0665-XHDJU,72,Two year,Yes,Electronic check
6521-YYTYI,1,Month-to-month,Yes,Electronic check
8878-HMWBV,3,Month-to-month,Yes,Electronic check
8265-HKSOW,72,Two year,No,Credit card (automatic)
3544-FBCAS,72,Two year,Yes,Credit card (automatic)
5331-RGMTT,54,Month-to-month,Yes,Credit card (automatic)
4759-PXTAN,59,One year,Yes,Electronic check
7054-DMVAS,54,Two year,Yes,Bank transfer (automatic)
3428-MMGUB,60,Two year,Yes,Electronic check
6549-BTYPG,60,Two year,No,Credit card (automatic)
7823-JSOAG,3,Month-to-month,No,Electronic check
3705-RHRFR,69,Two year,No,Bank transfer (automatic)
9374-YOLBJ,1,Month-to-month,No,Electronic check
9074-KGVOX,50,Month-to-month,Yes,Credit card (automatic)
6128-DAFVY,56,Month-to-month,Yes,Credit card (automatic)
9933-QRGTX,60,Two year,Yes,Electronic check
4476-OSWTN,69,One year,Yes,Mailed check
3751-KTZEL,1,Month-to-month,No,Mailed check
1977-STDKI,1,Month-to-month,Yes,Electronic check
5066-GFJMM,3,Month-to-month,Yes,Mailed check
2661-GKBTK,60,Two year,No,Bank transfer (automatic)
0458-HEUZG,13,Two year,No,Mailed check
7268-WNTCP,62,Two year,No,Bank transfer (automatic)
0824-VWDPO,45,One year,No,Bank transfer (automatic)
8409-WQJUX,25,One year,No,Electronic check
2578-JQPHZ,44,Two year,No,Bank transfer (automatic)
3278-FSIXX,2,Month-to-month,Yes,Mailed check
5813-UECBU,33,Month-to-month,Yes,Credit card (automatic)
0328-GRPMV,1,Month-to-month,Yes,Electronic check
9746-UGFAC,22,One year,No,Bank transfer (automatic)
2946-KIQSP,35,Month-to-month,Yes,Mailed check
0625-AFOHS,29,Two year,No,Mailed check
6726-WEXXK,27,One year,Yes,Electronic check
4636-OLWOE,54,One year,Yes,Electronic check
4342-HENTK,2,Month-to-month,Yes,Electronic check
4685-ERGHK,57,One year,Yes,Electronic check
0885-HMGPY,62,Two year,No,Bank transfer (automatic)
5003-OKNNK,15,One year,No,Credit card (automatic)
4195-SMMNX,2,Month-to-month,No,Mailed check
7208-PSIHR,70,Two year,Yes,Bank transfer (automatic)
4012-ZTHBR,21,Month-to-month,Yes,Electronic check
0489-WMEMG,23,One year,Yes,Electronic check
7435-ZNUYY,6,One year,No,Mailed check
1354-YZFNB,4,Two year,No,Credit card (automatic)
6956-SMUCM,3,Month-to-month,Yes,Credit card (automatic)
2985-FMWYF,23,Month-to-month,Yes,Electronic check
2812-ENYMO,26,One year,No,Credit card (automatic)
2717-HVIZY,8,Month-to-month,No,Mailed check
3223-WZWJM,26,Month-to-month,Yes,Electronic check
3422-GALYP,2,Month-to-month,Yes,Electronic check
9053-JZFKV,67,Two year,No,Credit card (automatic)
2530-ENDWQ,71,Two year,Yes,Bank transfer (automatic)
2890-WFBHU,59,One year,No,Credit card (automatic)
0327-WFZSY,39,One year,No,Electronic check
7977-HXJKU,21,Two year,No,Mailed check
6615-ZGEDR,1,Month-to-month,No,Mailed check
7033-CLAMM,48,Two year,No,Bank transfer (automatic)
4023-RTIQM,31,One year,Yes,Credit card (automatic)
0864-FVJNJ,64,One year,No,Electronic check
7356-IWLFW,46,Month-to-month,Yes,Bank transfer (automatic)
9541-PWTWO,52,Two year,Yes,Bank transfer (automatic)
3967-VQOGC,67,Two year,Yes,Mailed check
7872-RDDLZ,67,Month-to-month,No,Electronic check
9250-WYPLL,5,Month-to-month,No,Electronic check
6308-CQRBU,71,Two year,No,Electronic check
2754-XBHTB,9,Month-to-month,Yes,Bank transfer (automatic)
1597-LHYNC,26,Month-to-month,Yes,Electronic check
0186-CAERR,71,One year,Yes,Bank transfer (automatic)
3043-SUDUA,32,Month-to-month,No,Bank transfer (automatic)
5442-BHQNG,2,Month-to-month,No,Electronic check
2169-RRLFW,71,Two year,No,Credit card (automatic)
5872-OEQNH,60,One year,Yes,Electronic check
3162-KKZXO,55,One year,Yes,Electronic check
7055-VKGDA,54,One year,Yes,Credit card (automatic)
0754-UKWQP,2,Month-to-month,Yes,Electronic check
8873-GLDMH,6,Month-to-month,Yes,Mailed check
5696-JVVQY,48,Two year,Yes,Credit card (automatic)
8946-BFWSG,63,Two year,No,Mailed check
7493-TPUWZ,1,Month-to-month,Yes,Electronic check
0547-HURJB,12,Month-to-month,No,Credit card (automatic)
8904-OPDCK,54,Month-to-month,Yes,Bank transfer (automatic)
8845-LWKGE,30,One year,Yes,Electronic check
1577-HKTFG,30,Month-to-month,No,Bank transfer (automatic)
8752-STIVR,4,Month-to-month,Yes,Electronic check
0691-NIKRI,40,One year,Yes,Credit card (automatic)
5022-JNQEQ,9,Month-to-month,Yes,Electronic check
4558-FANTW,17,Month-to-month,No,Electronic check
3249-VHRIP,62,Two year,Yes,Credit card (automatic)
3736-BLEPA,28,One year,Yes,Bank transfer (automatic)
4701-LKOZD,70,Two year,No,Credit card (automatic)
6603-QWSPR,46,Two year,Yes,Bank transfer (automatic)
9921-QFQUL,23,Month-to-month,No,Mailed check
1929-ZCBHE,47,One year,No,Electronic check
4378-MYPGO,68,Two year,Yes,Bank transfer (automatic)
8651-ENBZX,60,One year,Yes,Electronic check
4129-LYCOI,67,Two year,Yes,Electronic check
7798-JVXYM,14,Month-to-month,Yes,Electronic check
8647-SDTWQ,57,Month-to-month,Yes,Electronic check
2696-ECXKC,55,One year,No,Mailed check
2081-KJSQF,1,Month-to-month,Yes,Mailed check
7623-TRNQN,1,Month-to-month,Yes,Mailed check
3323-CPBWR,23,Month-to-month,Yes,Credit card (automatic)
9330-IJWIO,13,Month-to-month,Yes,Electronic check
3384-CTMSF,47,Month-to-month,Yes,Electronic check
0902-RFHOF,38,One year,No,Mailed check
9286-DOJGF,38,Month-to-month,Yes,Bank transfer (automatic)
6048-QBXKL,2,Month-to-month,Yes,Credit card (automatic)
9661-MHUMO,1,Month-to-month,Yes,Credit card (automatic)
7718-RXDGG,15,Month-to-month,Yes,Bank transfer (automatic)
1025-FALIX,26,Month-to-month,Yes,Credit card (automatic)
3451-VAWLI,35,Two year,No,Credit card (automatic)
3407-QGWLG,3,Month-to-month,Yes,Mailed check
1842-EZJMK,50,Month-to-month,No,Electronic check
2347-WKKAE,42,Month-to-month,Yes,Electronic check
